CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
18053	18080	378	0.7197	21.983
17318	94035	378	0.7266	-239.364
17318	22765	378	0.7076	-66.179
23266	44556	378	0.6739	64.904
18080	22765	378	0.6855	-111.089
44556	94035	378	0.6809	-223.202
69451	79376	379	0.9488	-30.047
81255	89573	379	0.9244	-39.055
74980	85016	379	0.9264	48.022
89920	91613	379	0.9209	106.063
82655	85016	379	0.9445	31.931
76067	90766	379	0.9428	-98.075
89861	90766	379	0.9341	1.003
77882	82448	379	0.9237	-27.047
70093	87849	379	0.9646	-28.031
87052	94730	379	0.9352	-27.029
80788	85185	379	0.962	-30.047
66537	70093	379	0.9374	0.000
79376	83920	379	0.9321	32.063
87781	91024	379	0.9397	-1.003
82618	89573	379	0.9258	-41.072
80680	83920	379	0.9268	114.009
88495	88878	379	0.9699	28.031
87052	94526	379	0.9289	-9.055
86202	98248	379	0.9419	-140.157
85185	90766	379	0.9615	-56.026
76067	91024	379	0.9467	-113.094
66537	82655	379	0.9288	-57.982
88878	98248	379	0.951	-156.152
77882	82500	379	0.94	-144.932
66537	79330	379	0.9447	-58.041
90766	94526	379	0.9691	3.959
69451	77384	379	0.9431	60.058
81255	84082	379	0.9587	-14.016
66827	77266	379	0.922	58.894
80896	83711	379	0.9579	28.031
79376	90766	379	0.9568	-84.058
77384	85820	379	0.9453	-159.129
82655	83920	379	0.9349	43.967
94526	99670	379	0.9331	-88.053
84082	87420	379	0.9366	-40.031
84082	86202	379	0.956	14.016
75600	89573	379	0.9255	-25.008
87420	89573	379	0.9358	14.991
63349	70093	379	0.9373	-0.000
87052	91024	379	0.9446	-28.033
91024	92360	379	0.9339	-13.012
89861	91024	379	0.9617	-14.016
56669	87849	379	0.9438	-56.063
82500	87497	379	0.9219	91.971
76067	83711	379	0.9667	-56.028
82548	89920	379	0.9454	-106.063
79376	94730	379	0.9412	-98.073
82548	87420	379	0.939	-132.078
79376	83711	379	0.936	-42.011
76067	85185	379	0.9701	-42.048
67411	87420	379	0.9362	-110.109
77384	97996	379	0.9442	-310.249
44104	80680	379	0.9324	-156.055
83711	85185	379	0.9807	13.979
44104	85016	379	0.936	-54.083
85185	94526	379	0.9498	-52.068
87052	94736	379	0.9302	-56.064
89861	94730	379	0.9354	-13.013
82500	90766	379	0.9409	88.869
83711	95672	379	0.9518	-112.125
83711	89382	379	0.9518	-69.094
77384	82548	379	0.9522	-84.094
80896	98248	379	0.9517	-142.136
76634	85185	379	0.9494	92.062
79330	82548	379	0.9385	17.973
80788	82757	379	0.9486	-84.056
81255	86202	379	0.9403	-0.000
82448	94526	379	0.9461	-25.057
88495	90096	379	0.9337	58.042
69451	85016	379	0.932	-10.020
80896	88495	379	0.9621	-14.016
80896	95672	379	0.9353	-84.094
87420	91237	379	0.9372	-28.031
76614	90501	379	0.9251	-84.094
88163	91939	379	0.9316	27.903
69451	90096	379	0.9409	-56.063
67411	89920	379	0.9288	-84.094
85185	94730	379	0.9597	-70.042
82500	88163	379	0.9352	89.973
76634	80788	379	0.9565	122.109
87781	89861	379	0.9304	13.013
44104	66537	379	0.966	-28.031
66537	69451	379	0.9419	-16.031
90096	91939	379	0.9389	-29.034
75600	97996	379	0.9317	-134.077
82448	90766	379	0.9556	-29.015
94526	94730	379	0.9531	-17.974
61808	77266	379	0.9209	-83.110
76634	88495	379	0.9529	36.035
80788	82548	379	0.9603	3.995
76067	80896	379	0.9433	-84.059
83711	87781	379	0.9517	-56.063
87781	88495	379	0.9514	14.016
80896	91024	379	0.9452	-29.035
82618	84082	379	0.9333	-16.032
89573	89920	379	0.9222	11.024
80788	87420	379	0.9552	-128.083
84082	88102	379	0.9289	-24.035
75600	81255	379	0.9432	14.047
83711	88495	379	0.9352	-42.047
80788	89920	379	0.9446	-102.068
85016	91939	379	0.9319	-75.077
69451	87497	379	0.9311	-111.003
90766	94730	379	0.9563	-14.016
82548	87764	379	0.9467	-28.031
87052	90766	379	0.945	-13.014
82655	92072	379	0.9288	-84.152
87781	88878	379	0.9515	42.047
77882	94526	379	0.9392	-52.104
79563	84082	379	0.9227	40.939
69451	82655	379	0.9481	-41.951
76634	88878	379	0.9554	64.067
89382	95672	379	0.93	-43.031
79330	82500	379	0.9349	-160.964
74980	87497	379	0.9313	-52.961
80680	85016	379	0.9398	101.973
75600	86202	379	0.9417	14.047
87781	90096	379	0.9348	72.058
79376	85185	379	0.9648	-28.031
63349	77266	379	0.9222	-55.079
82548	97996	379	0.9383	-226.155
79376	82500	379	0.9545	-172.926
69451	82548	379	0.9327	-24.036
82548	90096	379	0.9348	-32.026
91613	97996	379	0.9233	-226.155
88878	92360	379	0.9309	-56.063
77384	91613	379	0.9453	-84.094
89861	92360	379	0.924	-27.028
85185	91939	379	0.9485	-27.019
76067	90096	379	0.9585	-40.033
82448	90501	379	0.9218	4.990
79376	82448	379	0.9291	-55.042
82548	91613	379	0.962	0.000
85185	87781	379	0.9485	-70.042
84082	97996	379	0.9234	-134.108
80896	89382	379	0.9329	-41.063
76634	89861	379	0.9335	35.032
79563	86202	379	0.9532	54.954
79330	83920	379	0.9468	44.025
76067	76634	379	0.9388	-134.110
76067	92331	379	0.9427	-97.099
87781	92360	379	0.9426	-14.016
87909	88102	379	0.9257	-13.012
87909	89920	379	0.9318	-2.993
76067	87781	379	0.9383	-112.090
80680	82655	379	0.9251	70.042
90766	91939	379	0.9383	29.008
79563	82618	379	0.9254	56.971
76067	80788	379	0.9481	-12.001
67411	75600	379	0.9511	-70.110
80680	84702	379	0.938	-45.949
66537	83920	379	0.9563	-14.016
87764	90096	379	0.9369	-3.995
67411	81255	379	0.9698	-56.063
79330	85016	379	0.9627	31.990
88102	94915	379	0.9247	9.983
83711	91024	379	0.946	-57.066
76634	86202	379	0.938	48.072
76634	83711	379	0.9389	78.082
82618	88102	379	0.9228	-40.068
77882	79376	379	0.9614	27.995
44104	79330	379	0.931	-86.072
70093	77266	379	0.9317	-55.079
80788	86202	379	0.9609	-74.037
82757	89861	379	0.9218	-3.020
66537	85016	379	0.9419	-26.052
87420	88102	379	0.9344	15.995
82500	94526	379	0.9457	92.827
83711	88878	379	0.9352	-14.016
87764	91613	379	0.9386	28.031
83920	85016	379	0.9536	-12.036
77384	82655	379	0.9325	-102.008
79330	80680	379	0.9336	-69.983
79330	82655	379	0.9574	0.059
66537	77384	379	0.9267	44.026
79376	94526	379	0.9565	-80.099
67411	86202	379	0.9395	-56.063
67411	88102	379	0.9274	-94.114
56669	70093	379	0.9676	-28.031
80896	85185	379	0.9547	42.011
57523	85820	379	0.9268	-81.098
75600	84082	379	0.9557	0.031
76634	80896	379	0.9485	50.051
87052	88163	379	0.9295	-11.909
91939	94730	379	0.9442	-43.023
76634	98248	379	0.9405	-92.085
91939	94526	379	0.9338	-25.049
91024	95672	379	0.9374	-55.059
69451	79330	379	0.9401	-42.010
56669	66537	379	0.9418	-28.031
69451	74980	379	0.9487	-58.042
75600	89920	379	0.9475	-13.984
75600	80788	379	0.955	88.084
79330	84702	379	0.9324	-115.933
80788	90096	379	0.9679	-28.031
82757	86202	379	0.9415	10.020
67411	84082	379	0.9584	-70.078
90096	92331	379	0.9459	-57.066
75600	87420	379	0.9443	-39.999
82757	87420	379	0.9503	-44.027
56669	71940	379	0.9264	-46.042
61808	70093	379	0.9292	-28.031
86202	87420	379	0.9622	-54.046
88495	98248	379	0.9466	-128.120
5416	19336	380	0.5846	-75.002
19336	85558	380	0.6667	-229.266
57601	85558	380	0.6999	-24.214
36253	79322	381	0.7257	-128.180
30934	41644	381	0.6451	218.874
1375	87757	381	0.7077	-81.567
69485	75878	381	0.6504	13.884
63132	87757	381	0.731	144.068
30934	67034	381	0.6812	268.880
35630	75878	381	0.7337	110.841
35630	46472	381	0.6777	352.080
1375	40153	381	0.7684	95.660
35630	94587	381	0.7014	73.786
81215	94587	381	0.7095	56.966
1327	1375	381	0.6818	15.975
30934	94587	381	0.7182	-3.392
28085	40153	381	0.7517	52.013
22246	87757	381	0.6971	-216.380
30934	40153	381	0.7652	190.906
32920	41737	381	0.646	416.241
29948	87757	381	0.6884	197.891
62614	94587	381	0.7167	-83.515
34502	94587	381	0.7759	-300.303
13871	28965	381	0.6445	94.084
66027	87757	381	0.7076	-67.230
13871	80830	381	0.7083	-263.115
80830	85139	381	0.7035	22.890
35630	79322	381	0.6755	-129.171
34502	95585	381	0.6464	-419.141
63132	94587	381	0.7274	126.997
41016	46472	381	0.6502	-89.130
34502	75878	381	0.7153	-263.248
29948	40153	381	0.7137	375.118
26098	41737	381	0.7001	307.177
28085	46472	381	0.671	136.009
28085	51199	381	0.6505	3.142
36128	51199	381	0.6606	199.115
36128	54666	381	0.6409	264.984
32920	46472	381	0.6505	469.115
1375	75878	381	0.6712	-61.583
66027	94587	381	0.7146	-84.301
22246	75878	381	0.6632	-196.396
32920	87757	381	0.6855	207.891
30933	40153	381	0.707	168.926
22246	46472	381	0.6769	44.843
31144	40153	381	0.6994	151.968
28085	75878	381	0.6576	-105.230
63132	69092	381	0.649	380.209
66027	75878	381	0.6675	-47.246
68766	75878	381	0.669	42.849
22246	94587	381	0.7066	-233.451
63132	75878	381	0.6662	164.052
38695	97746	381	0.661	-312.303
34502	41644	381	0.6856	-78.037
34502	87757	381	0.776	-283.233
30934	87757	381	0.7277	13.678
34502	97746	381	0.6544	-415.326
85139	88087	381	0.6653	-5.895
34502	40153	381	0.8297	-106.005
34502	46472	381	0.7476	-22.009
29948	46472	381	0.6539	459.114
1375	46472	381	0.6866	179.656
34502	63132	381	0.6455	-427.301
22246	26576	381	0.6566	55.853
34238	86019	381	0.6671	-270.308
22246	40153	381	0.7582	-39.153
30934	46472	381	0.6957	274.902
35630	87757	381	0.7064	90.857
31144	43524	381	0.6436	-59.999
26576	85139	381	0.6425	-356.291
22246	88775	381	0.6477	-248.124
34238	83338	381	0.6748	-233.280
13871	88852	381	0.651	-159.217
28085	43873	381	0.6859	92.972
32920	40153	381	0.7092	385.119
92703	97746	381	0.644	-31.560
81215	87757	381	0.7293	74.036
1375	94587	381	0.7163	-98.638
13871	85139	381	0.7439	-240.225
35630	40153	381	0.7485	268.084
75718	94587	381	0.733	-61.134
86019	92703	381	0.6543	25.551
14834	30933	381	0.6781	-302.022
20266	46472	381	0.7284	-25.027
30934	75878	381	0.6504	33.663
16407	93306	382	0.5705	-175.284
16407	19156	382	0.5534	157.023
76676	87547	383	0.9107	-57.241
76326	76676	383	0.8886	56.238
76676	89218	383	0.9005	-394.576
89205	89218	383	0.8979	-1.003
76326	87547	383	0.8869	-1.003
89218	89235	383	0.9218	-1.003
1276	20124	384	0.7726	433.563
50872	63274	384	0.6871	-199.193
20927	79262	384	0.688	-366.375
1276	21653	384	0.7187	321.512
20124	29836	384	0.7432	-361.995
102501	103248	384	0.7099	128.250
20927	66075	384	0.7227	-64.230
21653	63274	384	0.7265	-201.151
20124	21653	384	0.6931	-112.051
21653	79262	384	0.7029	-382.208
63274	102501	384	0.7161	-75.130
20124	63274	384	0.7641	-313.202
19087	75571	384	0.6936	-181.222
1276	63274	384	0.7212	120.361
11891	20124	384	0.6981	76.993
63274	73084	384	0.7189	-112.001
19087	102501	384	0.7008	-304.312
19087	63274	384	0.7194	-229.181
29836	63274	384	0.7098	48.793
20124	73084	384	0.7742	-425.203
63274	103248	384	0.7018	53.120
1276	73084	384	0.7259	8.360
69153	72206	387	0.8641	-16.011
70268	72206	387	0.951	-1.985
70165	72206	387	0.8884	-0.986
70165	70268	387	0.8875	0.999
96292	96324	394	0.9264	0.998
91938	98331	394	0.8924	-255.114
83818	83856	394	0.7627	1.000
91944	94927	394	0.9168	-16.032
98326	98346	394	0.8623	0.998
93226	93373	394	0.8758	-222.057
91681	94321	394	0.898	0.000
100472	100674	394	0.8053	-25.524
95008	98326	394	0.8794	-239.084
91902	91906	394	0.8192	35.055
91944	98326	394	0.8248	-256.113
10135	83624	394	0.7527	-56.007
85768	93226	394	0.8444	74.019
83624	84903	394	0.8077	-406.132
91909	94927	394	0.9628	17.027
67954	100674	394	0.8076	0.001
96292	96296	394	0.8844	-1.000
94344	98346	394	0.8614	-148.038
94321	102638	394	0.8183	0.001
100472	102485	394	0.7869	-37.010
91899	91902	394	0.8567	-0.997
96290	98331	394	0.886	-74.019
80503	84903	394	0.7497	-14.016
91681	93226	394	0.8369	-134.022
85768	94304	394	0.8438	74.019
91231	98331	394	0.9091	-239.083
88321	96296	394	0.8348	-241.081
94357	96296	394	0.8307	-73.022
91938	94397	394	0.8464	-74.019
94496	96290	394	0.8747	-148.038
91938	94927	394	0.8653	-17.032
85768	94298	394	0.8251	-0.000
94357	96304	394	0.7677	-74.020
94304	94321	394	0.8555	134.022
91899	91929	394	0.8993	17.027
92015	98383	394	0.8551	-16.032
10149	97517	394	0.8424	-74.018
72860	91900	394	0.8033	0.000
88683	96304	394	0.7535	-241.082
91231	96290	394	0.8748	-165.064
91909	91944	394	0.9026	33.058
91894	91899	394	0.8438	-1.000
83624	91900	394	0.7453	-135.022
91899	98340	394	0.8035	-222.057
91681	92015	394	0.8228	-117.991
96292	96715	394	0.8423	92.043
97517	101061	394	0.8436	0.001
91894	95008	394	0.9477	17.027
95008	98340	394	0.8319	-240.084
96388	98382	394	0.8064	222.057
94344	96715	394	0.9101	17.026
91894	98326	394	0.873	-222.057
96290	96292	394	0.8439	-1.998
91938	92343	394	0.866	-107.077
91909	94344	394	0.8613	-74.019
92343	94496	394	0.8768	74.019
96292	98326	394	0.8471	-74.019
100565	102638	394	0.7721	134.024
94357	96292	394	0.8655	-72.022
94331	96715	394	0.8524	18.024
93226	97517	394	0.8939	134.022
10149	94321	394	0.8602	-74.018
10149	91681	394	0.7918	-74.018
93373	96715	394	0.8438	-1.001
98334	102365	394	0.7527	-63.034
92015	93226	394	0.8494	-16.031
94321	98383	394	0.8081	-134.023
78249	94298	394	0.7784	-0.001
96296	98346	394	0.8351	-72.021
91894	94927	394	0.8422	18.024
88321	94927	394	0.8429	-74.019
91894	91929	394	0.8517	16.027
102365	102449	394	0.7408	-11.984
94397	96715	394	0.8755	-17.032
101061	102638	394	0.7496	0.000
96324	98346	394	0.8629	-74.019
94357	94378	394	0.8469	19.024
94331	94337	394	0.9292	-1.000
93373	94397	394	0.9349	16.031
85768	91231	394	0.8501	-74.019
91909	91938	394	0.8358	34.058
96296	98326	394	0.8703	-73.019
94331	94378	394	0.8428	17.026
92343	93373	394	0.9305	17.026
91929	91944	394	0.8144	18.029
98382	100674	394	0.8186	0.000
92343	96290	394	0.9144	-74.019
91681	97517	394	0.9092	0.000
91929	96296	394	0.8107	-165.065
92015	101061	394	0.7881	117.992
92343	94344	394	0.8879	-1.001
91894	94337	394	0.8231	-75.019
91909	98346	394	0.8738	-222.056
83624	100565	394	0.7441	-134.023
94397	96324	394	0.8647	-108.077
94331	94344	394	0.9191	0.997
94331	94357	394	0.8538	-1.997
98334	100472	394	0.7553	-37.510
94337	94357	394	0.8475	-0.997
93373	98331	394	0.8604	-165.064
91899	95008	394	0.8623	18.027
79629	83856	394	0.7629	-74.019
91346	91944	394	0.8145	33.341
91929	94337	394	0.8267	-91.046
91902	91929	394	0.8415	18.024
80490	80503	394	0.7483	0.997
97517	102638	394	0.8106	0.001
10135	10149	394	0.7671	18.011
91681	101061	394	0.851	0.001
91938	96290	394	0.8515	-181.095
91938	95008	394	0.8292	-18.029
91894	94496	394	0.8304	1.997
94337	94344	394	0.874	1.997
98334	102485	394	0.8018	-74.520
96324	98331	394	0.8612	-73.018
91231	94496	394	0.9732	-17.027
94304	98383	394	0.874	-0.000
93373	94304	394	0.8257	222.057
91900	100565	394	0.7421	0.999
91681	102638	394	0.8276	0.001
94321	101061	394	0.8123	0.001
88321	88683	394	0.806	-0.997
95008	96292	394	0.8685	-165.065
100674	102485	394	0.8525	-11.486
85768	96388	394	0.819	-222.057
91894	91909	394	0.9193	0.997
94378	96304	394	0.7988	-93.043
92015	97517	394	0.8314	117.991
91909	94496	394	0.8693	1.000
94331	96292	394	0.9125	-74.019
94304	94397	394	0.8758	-206.025
10149	91940	394	0.886	0.000
94344	96290	394	0.8779	-73.018
85768	98382	394	0.8447	0.000
94337	96296	394	0.8763	-74.019
94331	96324	394	0.8832	-73.022
30545	97517	394	0.8208	0.001
91938	91944	394	0.8377	-1.000
91231	94927	394	0.8707	-1.000
91894	94331	394	0.8533	-74.019
94344	96292	394	0.8603	-75.016
94927	95008	394	0.9133	-0.997
94397	98331	394	0.8448	-181.095
100674	102365	394	0.7995	-0.000
91938	94496	394	0.9465	-33.058
88321	100674	394	0.8368	1.000
92343	93226	394	0.8487	239.083
98383	102485	394	0.7888	-85.505
98326	98331	394	0.8425	1.998
94397	96290	394	0.9041	-107.077
91231	91909	394	0.8493	-18.027
91681	94304	394	0.8321	-134.022
84903	101061	394	0.7509	406.133
93226	94304	394	0.9327	0.000
94344	94397	394	0.871	34.058
94927	98346	394	0.88	-239.083
94337	96324	394	0.8847	-72.021
80503	83856	394	0.7772	-73.018
76933	79629	394	0.7487	-74.019
94344	96324	394	0.9233	-74.019
102365	102485	394	0.8074	-11.486
83624	102443	394	0.7724	-134.023
91929	95008	394	0.8511	1.000
101061	104752	394	0.7489	0.002
91231	92343	394	0.8676	-91.045
93226	94397	394	0.8927	-206.025
94337	96715	394	0.8459	19.024
92343	98331	394	0.8826	-148.038
94337	96292	394	0.9241	-73.019
76933	83856	394	0.7773	-148.038
83624	83818	394	0.7462	-466.135
92343	96324	394	0.8757	-75.019
83818	84903	394	0.7457	60.003
91944	98346	394	0.8598	-255.115
94331	96296	394	0.8774	-75.019
94304	97517	394	0.88	134.022
76933	83818	394	0.7608	-149.038
94378	96715	394	0.8497	0.997
91231	93373	394	0.8441	-74.019
96358	96388	394	0.8152	1.000
98331	98346	394	0.8523	-1.001
91681	98383	394	0.8193	-134.023
93373	96290	394	0.905	-91.045
94321	97517	394	0.9263	0.000
96324	96715	394	0.876	91.045
96388	100674	394	0.802	222.057
94496	98331	394	0.9067	-222.056
93226	98383	394	0.8532	-0.000
96290	96324	394	0.8956	-1.001
91944	95008	394	0.8448	-17.029
93226	94321	394	0.8969	134.022
92015	94304	394	0.8667	-16.031
91231	91938	394	0.9481	16.031
92343	94397	394	0.9382	33.058
29108	75335	395	0.7322	120.927
6488	75335	395	0.7373	-55.195
8937	75335	395	0.7248	-169.225
6488	8937	395	0.737	114.031
6488	39338	395	0.7056	-153.081
29108	39338	395	0.6929	23.041
1749	10603	396	0.6111	-24.031
50055	64397	399	0.6981	7.939
51206	64397	399	0.7177	15.995
46430	64397	399	0.8189	0.000
46430	50055	399	0.6649	-7.939
35921	100816	400	0.7064	-22.420
73610	100816	400	0.6867	232.986
97936	100816	400	0.7866	27.995
72765	97936	400	0.6638	-50.206
14365	97936	400	0.7279	-223.219
11827	73610	400	0.7021	-402.254
37467	100816	400	0.7175	-141.167
2524	2832	402	0.6605	-36.021
103633	106597	402	0.7794	-0.000
2042	2598	402	0.6507	67.949
742	1480	402	0.6607	17.987
101568	107559	402	0.8739	0.000
2082	2789	402	0.707	32.011
2557	2870	402	0.7789	58.996
103633	107559	402	0.8302	0.000
35	2212	402	0.7105	14.012
2042	2231	402	0.8328	17.967
2086	2598	402	0.6607	-28.031
2870	3425	402	0.7035	18.959
2330	2365	402	0.9117	1.995
2085	2744	402	0.9187	0.041
2585	106217	402	0.6611	-5.007
2837	2916	402	0.876	27.995
2805	2870	402	0.6896	-19.018
2586	2766	402	0.7352	-41.003
2020	2042	402	0.6795	-3.951
2020	2174	402	0.7389	10.029
2045	2162	402	0.6839	31.018
1406	2231	402	0.6089	3.960
1945	2020	402	0.6339	5.948
2229	2805	402	0.7473	59.067
2229	3425	402	0.7138	59.007
2691	2766	402	0.7633	-59.013
104584	105452	402	0.8033	0.000
2810	3358	402	0.6456	-0.020
2229	2702	402	0.7033	18.040
2020	2085	402	0.6744	8.032
277	550	402	0.6279	-18.010
2810	2832	402	0.7133	-18.029
1480	2365	402	0.7461	-16.984
2750	3425	402	0.77	-18.046
3358	106597	402	0.6716	-49.954
104584	106597	402	0.8592	-0.000
742	2330	402	0.8547	-0.992
742	2365	402	0.7573	1.004
2082	2229	402	0.7409	-28.024
2916	3425	402	0.8635	31.967
106597	107559	402	0.8768	0.000
100396	103633	402	0.8071	-0.000
101568	104584	402	0.8026	-0.000
1406	1945	402	0.6188	-16.005
2586	2702	402	0.896	-22.992
2632	2832	402	0.7056	-18.010
2691	2750	402	0.8216	18.011
2229	2586	402	0.7499	41.032
2020	2045	402	0.6323	78.014
1956	2212	402	0.7919	-0.039
2512	2557	402	0.7527	19.000
3358	105452	402	0.6849	-49.954
103633	104584	402	0.7583	0.000
1919	2045	402	0.6988	13.979
2691	2702	402	0.8108	-41.002
1934	1955	402	0.8411	-18.978
101568	103633	402	0.8354	-0.000
2045	2598	402	0.7775	-14.016
1945	2174	402	0.6002	15.977
2851	3425	402	0.7854	17.951
2365	2613	402	0.6694	-3.002
2042	2174	402	0.709	13.979
35	1955	402	0.6959	-45.989
2585	2832	402	0.6474	-37.005
1945	2085	402	0.666	13.980
2557	2916	402	0.7221	45.988
106597	107872	402	0.7695	-43.948
2045	2440	402	0.6515	-27.995
2606	2750	402	0.8054	-0.997
3358	104584	402	0.6394	-49.954
2632	2810	402	0.9583	0.019
35	2162	402	0.7104	0.075
2557	2861	402	0.8021	-0.018
150	2744	402	0.6217	5.987
2082	2766	402	0.7258	-27.995
2691	3425	402	0.8312	-0.035
742	2613	402	0.7284	-1.998
2147	2473	402	0.7244	23.036
100396	101568	402	0.803	0.000
150	1480	402	0.8495	20.975
2045	2174	402	0.6509	-67.985
801	1480	402	0.8567	-1.998
150	2330	402	0.9457	1.995
2691	2805	402	0.9526	0.024
105452	107872	402	0.7605	-43.948
2512	2861	402	0.8018	18.982
2540	2557	402	0.7514	-59.013
2702	2805	402	0.8253	41.026
1406	2085	402	0.679	-2.024
2229	2766	402	0.8545	0.029
105452	106597	402	0.8581	-0.000
1664	1665	402	0.5962	-1.994
2365	2744	402	0.6149	1.996
550	2212	402	0.6238	-18.979
2473	2810	402	0.9738	-0.001
2598	2870	402	0.7585	31.001
2801	2810	402	0.7015	13.959
104584	107559	402	0.8278	0.000
2837	2851	402	0.6919	42.011
1929	2044	402	0.7075	-2.003
150	742	402	0.7322	2.987
100396	105452	402	0.8047	-0.000
2691	2789	402	0.7738	0.993
2147	2632	402	0.7589	23.016
2540	2861	402	0.6808	-59.031
2632	2801	402	0.7167	-13.940
104584	107872	402	0.7449	-43.948
2174	2231	402	0.5838	3.988
2085	2231	402	0.6289	5.984
2045	2086	402	0.8098	14.016
2147	2832	402	0.6543	5.006
1945	2231	402	0.8086	19.965
1945	2744	402	0.6028	14.021
1406	2174	402	0.7885	-0.028
2585	2810	402	0.6328	-18.976
2851	2916	402	0.8788	-14.015
1480	2744	402	0.6049	-14.988
2766	2916	402	0.7519	27.011
1929	2365	402	0.5983	-27.980
2805	2851	402	0.8304	-18.011
2082	2916	402	0.7687	-0.984
1945	2042	402	0.8737	1.998
2147	2801	402	0.7301	9.076
2147	2524	402	0.583	41.027
2766	2837	402	0.7597	-0.984
2086	2174	402	0.6468	-82.001
660	2473	402	0.6805	-14.013
2805	2916	402	0.8414	-32.026
1919	2598	402	0.8366	-0.036
2691	2851	402	0.7962	-17.987
1945	2086	402	0.7445	97.978
2702	3425	402	0.8537	40.967
2540	2870	402	0.958	-0.017
2702	2851	402	0.8567	23.016
2473	2524	402	0.7229	17.992
2473	2801	402	0.7023	-13.959
2473	106597	402	0.6564	-49.974
100396	107872	402	0.7992	-43.948
2042	2045	402	0.6887	81.965
2174	2598	402	0.6688	53.970
2837	2861	402	0.6647	-18.011
2766	2805	402	0.759	59.037
660	2632	402	0.6633	-14.033
2524	2810	402	0.7664	-17.992
801	2613	402	0.6024	-21.984
1480	2613	402	0.707	-19.986
1406	2020	402	0.7138	-10.056
